주차장코드	주차장명	주소	주차장 종류	주차장 종류명	운영구분	운영구분명	전화번호	주차현황 정보 제공여부	주차현황 정보 제공여부명	주차 면(주차 가능 차량 수)	현재 주차중인 대수	현재 주차 차량 업데이트 시간	유무료구분	유무료구분명	야간무료개방여부	야간무료개방여부명	평일 운영 시작시각(HHMM)	평일 운영 종료시각(HHMM)	주말 운영 시작시각(HHMM)	주말 운영 종료시각(HHMM)	공휴일 운영 시작시각(HHMM)	공휴일 운영 종료시각(HHMM)	최종데이터 동기화 시간	"토요일 유,무료 구분"	"토요일 유,무료 구분명"	"공휴일 유,무료 구분"	"공휴일 유,무료 구분명"	월 정기권 금액	노상 주차장 관리그룹번호	기본 주차 요금	기본 주차 시간(분 단위)	추가 단위 요금	추가 단위 시간(분 단위)	버스 기본 주차 요금	버스 기본 주차 시간(분 단위)	버스 추가 단위 시간(분 단위)	버스 추가 단위 요금	일 최대 요금
1277144	영등포구청역(시)	영등포구 당산동3가 370-0	NW	노외 주차장	1	시간제 주차장	02)2290-6089	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	139	120	2018-01-15 9:15	Y	유료	N	야간 미개방	500	100	500	100	500	100	2017-12-06 11:06	N	무료	N	무료	80000		150	5	150	5	0	0	0	0	0
1577281	영등포구청환승주차장(구)	영등포구 당산동3가 370-4	NW	노외 주차장	1	시간제 주차장	02-2650-1435	0	미연계중	66	0		Y	유료	N	야간 미개방	600	2200	600	2200	600	2200	2017-05-29 15:29	N	무료	N	무료	84000		100	5	100	5	0	0	0	0	0
1025696	당산근린공원지하공영(구)	영등포구 당산동3가 385-0	NW	노외 주차장	1	시간제 주차장	02-2633-0298	0	미연계중	190	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-26 11:05	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	0
1544223	경남아파트 앞 노상주차장(구)	영등포구 당산동3가 56-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	7	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:26	N	무료	N	무료	50000	1.15601E+12	200	10	200	10	0	0	0	0	6000
1425391	영등포구청별관청사(구)	영등포구 당산동3가 560-0	NW	노외 주차장	1	시간제 주차장	02-3667-0333	0	미연계중	61	0		Y	유료	N	야간 미개방	800	1900	900	1800	0	0	2017-05-26 11:21	N	무료	Y	유료	84000		150	5	150	5	0	0	0	0	0
173193	당산1동공영(구)	영등포구 당산동3가 6-1	NW	노외 주차장	1	시간제 주차장	02-2635-2388	0	미연계중	91	0		Y	유료	N	야간 미개방	600	2200	0	0	0	0	2017-05-26 9:26	Y	유료	Y	유료	70000		100	5	100	5	0	0	0	0	0
1544852	당산고가 밑 이륜차 전용주차장(구)	영등포구 당산동5가 1-2 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	1	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 14:28	Y	유료	Y	유료	0	1.15601E+12	0	0	0	0	0	0	0	0	0
1546968	당산고가밑(시)	영등포구 당산동5가 9-15	NS	노상 주차장	1	시간제 주차장	032-872-7078	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	23	3	2018-01-15 9:12	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-16 17:41	N	무료	Y	유료	0	1.15601E+12	150	5	150	5	0	0	0	0	0
173245	대림2동공영(구)	영등포구 대림동 1072-25	NW	노외 주차장	1	시간제 주차장	02-831-5796	0	미연계중	154	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-26 10:04	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
173238	대림3동공영(구)	영등포구 대림동 745-1	NW	노외 주차장	1	시간제 주차장	02-841-6957	0	미연계중	105	0		Y	유료	N	야간 미개방	600	2200	600	2200	600	2200	2017-05-26 10:06	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	
1025697	대림운동장(구)	영등포구 대림동 780-0	NW	노외 주차장	1	시간제 주차장	02-831-3312	0	미연계중	192	0		Y	유료	N	야간 미개방	600	2200	600	2200	600	2200	2017-05-26 11:06	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
1546316	대림역(시)	영등포구 대림동 808-24	NS	노상 주차장	1	시간제 주차장	032-872-7078	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	24	2	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-16 17:56	N	무료	Y	유료	0	1.15601E+12	150	5	150	5	0	0	0	0	0
173250	대림1동공영(구)	영등포구 대림동 834-1	NW	노외 주차장	1	시간제 주차장	02-831-4287	0	미연계중	155	0		Y	유료	N	야간 미개방	600	2200	600	2200	600	2200	2017-05-26 10:01	N	무료	N	무료	70000		100	5	100	5	0	0	0	0	0
173277	대림어린이공원지하공영(구)	영등포구 대림동 870-0	NW	노외 주차장	1	시간제 주차장	02-845-5505	0	미연계중	198	0		Y	유료	N	야간 미개방	600	2200	600	2200	600	2200	2017-05-26 10:59	N	무료	N	무료	70000		100	5	100	5	0	0	0	0	0
1548764	도림고가 노상주차장(구)	영등포구 문래동1가 39-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	63	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:45	N	무료	N	무료	50000	1.15601E+12	200	10	200	10	0	0	0	0	6000
1543159	문래1동(시)	영등포구 문래동3가 54-12	NS	노상 주차장	1	시간제 주차장	032-872-7078	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	11	2	2018-01-15 9:06	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-16 18:07	N	무료	Y	유료	0	1.15601E+12	250	5	250	5	0	0	0	0	0
1547973	SK리더스뷰도로변 노상주차장(구)	영등포구 문래동3가 55-13 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	11	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:43	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1544561	SK리더스뷰도로변 노상주차장(구)	영등포구 문래동3가 55-13 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	19	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:27	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1547874	문래동주민센터 앞 노상주차장(구)	영등포구 문래동3가 55-16	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	13	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:08	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
173184	문래근린공원공영(구)	영등포구 문래동3가 60-2	NW	노외 주차장	1	시간제 주차장	02-2676-1520	0	미연계중	50	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-06-05 14:30	Y	유료	Y	유료	0		250	5	250	5	0	0	0	0	0
1548696	삼환아파트 앞 노상주차장(구)	영등포구 문래동4가 41-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	55	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:44	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
173185	문래동공영(구)	영등포구 문래동5가 3-0	NW	노외 주차장	1	시간제 주차장	02-2633-0206	0	미연계중	60	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-08-16 15:31	Y	유료	Y	유료	98000		150	5	150	5	0	0	0	0	0
1561580	벽산디지털밸리앞 노상주차장(구)	영등포구 문래동5가 5-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	33	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:42	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1551948	대신시장 노상주차장(구)	영등포구 신길동 116-15 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	15	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:45	N	무료	N	무료	50000	1.15601E+12	200	10	200	10	0	0	0	0	6000
1561598	대신시장 노상주차장(구)	영등포구 신길동 116-15 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	18	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:42	N	무료	N	무료	50000	1.15601E+12	200	10	200	10	0	0	0	0	6000
1025695	영등포여자고등학교지하공영(구)	영등포구 신길동 184-3	NW	노외 주차장	1	시간제 주차장	02-831-6723	0	미연계중	98	0		Y	유료	N	야간 미개방	1000	1900	1000	1900	1000	1900	2017-05-26 11:03	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
1416322	영등포본동제2공영(구신길2동)(구)	영등포구 신길동 186-355	NW	노외 주차장	1	시간제 주차장	02-831-4938	0	미연계중	61	0		Y	유료	N	야간 미개방	1000	1900	1000	1900	1000	1900	2017-05-26 9:47	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
173299	신길4동1마을공원지하공영(구)	영등포구 신길동 232-20	NW	노외 주차장	1	시간제 주차장	02-843-2798	0	미연계중	130	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-26 11:01	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
173246	도림초등학교공영(구)	영등포구 신길동 285-1	NW	노외 주차장	1	시간제 주차장	02-845-8453	0	미연계중	145	0		Y	유료	N	야간 미개방	1000	2100	1000	2100	1000	2100	2017-05-26 10:57	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
1448767	신길6동공영(구)	영등포구 신길동 3203-0	NW	노외 주차장	1	시간제 주차장	02-831-9463	0	미연계중	132	0		Y	유료	N	야간 미개방	1000	1900	1000	1900	1000	1900	2017-05-26 9:57	N	무료	N	무료	65000		50	5	50	5	0	0	0	0	0
1546992	성애병원 앞 노상주차장(구)	영등포구 신길동 451-2 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	5	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:46	N	무료	Y	유료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1546349	성애병원 앞 노상주차장(구)	영등포구 신길동 451-2 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	10	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:45	N	무료	Y	유료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1548628	성애병원 앞 노상주차장(구)	영등포구 신길동 451-2 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	2	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:44	N	무료	Y	유료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
173196	신길역사(1호선)(구)	영등포구 신길동 54-2	NW	노외 주차장	1	시간제 주차장	02-831-2399	0	미연계중	25	0		Y	유료	N	야간 미개방	800	1900	800	1900	800	1900	2017-06-05 14:24	N	무료	N	무료	0		100	5	100	5	0	0	0	0	0
1448769	경부제3녹지공영주차장(구)	영등포구 신길동 69-39	NW	노외 주차장	1	시간제 주차장	02-2650-1435	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	143	111	2018-01-15 9:12	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2018-01-09 15:30	N	무료	N	무료	70000		100	5	100	5	0	0	0	0	0
1562981	해군본부앞(시)	영등포구 신길동 812-0	NS	노상 주차장	1	시간제 주차장	031-903-3345	2	20~120분이내 연계데이터 존재(정보수집중)	22	0	2018-01-15 8:43	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-16 18:51	N	무료	Y	유료	0	1.15601E+12	250	5	250	5	0	0	0	0	0
1544587	양남사거리 앞 노상주차장(구)	영등포구 양평동1가 30-0	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	8	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-09-07 13:37	N	무료	N	무료	100000	1.15601E+12	250	5	250	5	0	0	0	0	15000
1551744	교보생명 앞 노상주차장(구)	영등포구 양평동1가 71-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	9	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:45	N	무료	N	무료	100000	1.15601E+12	500	10	500	10	0	0	0	0	15000
1551473	양평동(동)(시)	영등포구 양평동5가 44-1	NS	노상 주차장	1	시간제 주차장	032-872-7078	0	미연계중	6	0	2017-12-20 13:41	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-16 18:13	N	무료	Y	유료	0	1.15601E+12	100	5	100	5	0	0	0	0	0
1545079	세우빌딩 앞노상주차장(구)	영등포구 여의도동 10-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	13	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:00	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1542982	국민일보사옥앞 노상주차장(구)	영등포구 여의도동 12-0 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	28	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:22	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1543331	렉싱턴호텔뒤 노상주차장(구)	영등포구 여의도동 13-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	12	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 0:59	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545232	동아빌딩앞 노상주차장(구)	영등포구 여의도동 14-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	10	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 0:59	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545035	국민은행앞 노상주차장(구)	영등포구 여의도동 15-22 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	15	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:20	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1550846	여의도공원앞3 노상주차장(구)	영등포구 여의도동 16-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	6	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 0:59	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1564266	중소기업협동조합앞 노상주차장(구)	영등포구 여의도동 16-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	5	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:00	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545772	여의도공원앞2 노상주차장(구)	영등포구 여의도동 16-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	14	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 0:58	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1544255	산업은행앞 노상주차장(구)	영등포구 여의도동 16-0 서울특별시 영등포구시설관리공단	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	11	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-08-30 14:28	N	무료	Y	유료	200000	1.15601E+12	500	5	500	5	0	0	0	0	20000
1545478	여의도공원앞1 노상주차장(구)	영등포구 여의도동 17-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	14	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-23 22:05	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1543663	KBS본관 앞 노상주차장(구)	영등포구 여의도동 17-0 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	71	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:25	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1541973	KBS연구관앞 노상주차장(구)	영등포구 여의도동 18-1	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	59	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 0:59	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1448906	여의도4(여의2교밑)주차장(시)	영등포구 여의도동 19-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	141	0		Y	유료	N	야간 미개방	900	2300	900	2300	900	2300	2017-05-17 15:09	N	무료	N	무료	100000		2000	30	150	5	0	0	0	0	15000
1543677	신흥증권앞 노상주차장(구)	영등포구 여의도동 24-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	15	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-08-30 14:43	N	무료	Y	유료	200000	1.15601E+12	500	5	500	5	0	0	0	0	20000
1564128	경호빌딩앞 노상주차장(구)	영등포구 여의도동 25-0 	NS	노상 주차장	1	시간제 주차장	02-2650 -1436	0	미연계중	10	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:42	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1547914	한진해운 앞 노상주차장(구)	영등포구 여의도동 25-11	NS	노상 주차장	1	시간제 주차장	02-2650 -1436	0	미연계중	17	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:01	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545505	MBC방송국뒤 노상주차장(구)	영등포구 여의도동 31-0 	NS	노상 주차장	3	시간제 + 거주자 주차장	02-2650-1436	0	미연계중	63	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:23	N	무료	N	무료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1543335	한국거래소앞 노상주차장(구)	영등포구 여의도동 33-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	33	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:01	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545508	화재보험협회 앞 노상주차장(구)	영등포구 여의도동 35-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	16	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:02	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1561632	롯데캐슬앞 노상주차장(구)	영등포구 여의도동 36-0 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	9	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:42	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1543695	여의도백화점 앞 노상주차장(구)	영등포구 여의도동 36-1	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	19	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:01	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1563389	홍우빌딩앞 노상주차장(구)	영등포구 여의도동 43-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	11	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:05	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1541625	태양빌딩앞 노상주차장(구)	영등포구 여의도동 44-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	11	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:05	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545771	경도상가앞 노상주차장(구)	영등포구 여의도동 44-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	16	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:04	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1543642	호성빌딩앞 노상주차장(구)	영등포구 여의도동 44-22	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	22	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:05	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1545783	미래에셋빌딩 앞 노상주차장(구)	영등포구 여의도동 45-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	24	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:05	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1550995	KBS별관뒤 노상주차장(구)	영등포구 여의도동 45-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	26	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-09-07 13:51	N	무료	Y	유료	200000	1.15601E+12	500	5	500	5	0	0	0	0	20000
1545405	가든예식장 앞 노상주차장(구)	영등포구 여의도동 45-1	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	7	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:03	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1551688	KBS별관옆 노상주차장(구)	영등포구 여의도동 46-0	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	20	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-26 1:02	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1576532	원효대교남단(시)	영등포구 여의도동 5-0	NS	노상 주차장	1	시간제 주차장	031-903-3345	0	미연계중	23	0	2017-08-11 10:10	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-21 14:35	N	무료	Y	유료	0	1.15601E+12	250	5	250	5	0	0	0	0	0
1542827	진주아파트 옆 노상주차장(구)	영등포구 여의도동 54-4 	NS	노상 주차장	1	시간제 주차장	02-2650-1436	0	미연계중	56	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 14:21	N	무료	Y	유료	200000	1.15601E+12	1000	10	1000	10	0	0	0	0	20000
1448907	여의도5(성모병원앞)주차장(시)	영등포구 여의도동 63-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	217	0		Y	유료	N	야간 미개방	900	2300	900	2300	900	2300	2017-05-17 15:09	N	무료	N	무료	100000		2000	30	150	5	0	0	0	0	15000
1563911	여의서로(시)	영등포구 여의도동 8-1	NS	노상 주차장	1	시간제 주차장	031-903-3345	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	106	7	2018-01-15 9:11	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-08-09 10:40	N	무료	Y	유료	0	1.15601E+12	500	5	500	5	0	0	0	0	0
1448905	여의도3(서강대교남단)주차장(시)	영등포구 여의도동 83-6	NW	노외 주차장	1	시간제 주차장	02-782-8634	0	미연계중	800	0		Y	유료	N	야간 미개방	900	2300	900	2300	900	2300	2017-05-17 15:08	N	무료	N	무료	100000		2000	30	150	5	0	0	0	0	15000
